material-surveyer,Material,subcategory,material,CP,SP,Volume,Processing,"if_yes,_what_kind_of_processing",how_do_you_decide_when_to_sell,_index,_parent_table_name,_parent_index
Iron,Iron,,Vision,15,16,100,No,,I sell on fixed schedule - daily/monthly/weekly,452,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),39
Iron,Iron,,Vision,15,18,100,No,,I sell on fixed schedule - daily/monthly/weekly,484,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),40
Iron,Iron,,Vision,14,16,10,No,,I sell on fixed schedule - daily/monthly/weekly,498,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),41
Iron,Iron,,Vision,15,17,150,No,,I sell on fixed schedule - daily/monthly/weekly,513,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),42
Iron,Iron,,Visions,15,17,50,No,,I sell on fixed schedule - daily/monthly/weekly,529,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),43
Iron,Iron,,Vision,16,18,25,No,,I sell on fixed schedule - daily/monthly/weekly,548,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),44
Iron,Iron,,View,15,16.5,200,No,,I sell on fixed schedule - daily/monthly/weekly,557,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),47
Iron,Iron,,Colour,15,18,300,No,,I sell on fixed schedule - daily/monthly/weekly,585,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),49
Iron,Iron,,Vision,16,19,400,No,,I sell on fixed schedule - daily/monthly/weekly,605,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),50
Iron,Iron,,Weight colour,15,17,500,No,Break from bady,I sell on fixed schedule - daily/monthly/weekly,636,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),52
Iron,Iron,,Vision,15,17,500,Yes,Break,I sell on fixed schedule - daily/monthly/weekly,655,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),53
Iron,Iron,,Vision,14,16,100,No,,I sell on fixed schedule - daily/monthly/weekly,674,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),54
Iron,Iron,,Vision,15,16.5,50,No,,I sell on fixed schedule - daily/monthly/weekly,708,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),56
Iron,Iron,,Vision,15,17,100,No,,I sell on fixed schedule - daily/monthly/weekly,736,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),57
Iron,Iron,,Vision,15,17,750,No,,I sell on fixed schedule - daily/monthly/weekly,738,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),59
Iron,Iron,,Vision,15,18,250,No,,I sell on fixed schedule - daily/monthly/weekly,754,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),60
Iron,Iron,,vision,15,17,200,Yes,Break,I sell on fixed schedule - daily/monthly/weekly,769,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),61
iron,Iron,,vision,20,23,2000,No,,I sell on fixed schedule - daily/monthly/weekly,784,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),62
iron,Iron,,vision,15,16,200,Yes,break,I sell on fixed schedule - daily/monthly/weekly,798,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),65
iron,Iron,,vision,15,17,250,No,,I sell on fixed schedule - daily/monthly/weekly,822,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),66
iron,Iron,,vision,10,12.5,300,No,,I sell on fixed schedule - daily/monthly/weekly,829,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),67
Iron,Iron,,Vision,16,19,200,No,,I sell on fixed schedule - daily/monthly/weekly,844,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),68
Iron,Iron,,Colour,16,18,200,No,,I sell on fixed schedule - daily/monthly/weekly,863,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),69
iron,Iron,,vision,15,17,500,Yes,break from motor,I sell on fixed schedule - daily/monthly/weekly,884,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),70
Iron,Iron,,Vision,14,18,350,No,,I sell on fixed schedule - daily/monthly/weekly,935,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),74
Iron,Iron,,Vision,13,16,200,No,,I sell on fixed schedule - daily/monthly/weekly,952,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),75
Iron,Iron,,Colour,15,18,250,Yes,Cutter hammer,I sell on fixed schedule - daily/monthly/weekly,968,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),76
Iron,Iron,,Vision,16,18,400,Yes,Cutter hammer use,I sell on fixed schedule - daily/monthly/weekly,986,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),77
iron,Iron,,vision,15,17,1500,No,,I sell on fixed schedule - daily/monthly/weekly,1011,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),78
iron,Iron,,vision,15,16.5,500,No,,I sell on fixed schedule - daily/monthly/weekly,1023,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),79
iron,Iron,,vision,15,18,150,No,,I sell on fixed schedule - daily/monthly/weekly,1040,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),80
iron,Iron,,vision,15,18,200,No,,I sell on fixed schedule - daily/monthly/weekly,1053,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),81
iron,Iron,,vision,17,20,500,Yes,beark,I sell on fixed schedule - daily/monthly/weekly,1057,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),82
Iron,Iron,,Vision,15,18,250,No,,I sell on fixed schedule - daily/monthly/weekly,1072,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),83
Iron,Iron,,Color,12,15,300,No,,I sell on fixed schedule - daily/monthly/weekly,1093,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),84
Iron,Iron,,Vision,14,18,350,Yes,Hammer cutter,I sell on fixed schedule - daily/monthly/weekly,1109,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),85
Iron,Iron,,Vision,15,18,350,No,,I sell on fixed schedule - daily/monthly/weekly,1128,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),86
Iron,Iron,,Vision,15,18,300,No,,I sell on fixed schedule - daily/monthly/weekly,1148,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),87
Iron,Iron,,Vision,15,18,300,No,,I sell on fixed schedule - daily/monthly/weekly,1169,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),88
Iron,Iron,,Color,14,17,300,No,,I sell on fixed schedule - daily/monthly/weekly,1187,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),89
Iron,Iron,,Vision,15,18,300,Yes,Cutter,I sell on fixed schedule - daily/monthly/weekly,1206,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),90
iron,Iron,,vision and sound,15,17,250,Yes,break,I sell on fixed schedule - daily/monthly/weekly,1227,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),91
Iron,Iron,,Colour,15,17,200,No,,I sell on fixed schedule - daily/monthly/weekly,114,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),17
Lead,Lead,,Colour,30,45,,Yes,Break,I sell on fixed schedule - daily/monthly/weekly,346,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),31
Lead,Lead,,Colour,35,40,,No,,I sell on fixed schedule - daily/monthly/weekly,361,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),32
Lead,Lead,,Colour,40,45,,No,,I sell on fixed schedule - daily/monthly/weekly,471,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),39
Lead,Lead,,Weight,40,45,,Yes,,I sell on fixed schedule - daily/monthly/weekly,320,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),29
Metal,Metal,,Weight,230,240,15,No,,I sell when I get a good price,112,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),16
Paper,Paper,,View,8,10,150,No,,I sell on fixed schedule - daily/monthly/weekly,23,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),11
Paper,Paper,,Vision,9,11,250,No,,I sell on fixed schedule - daily/monthly/weekly,39,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),12
Paper,Paper,,Mandaveli,9,11,100,No,,I sell on fixed schedule - daily/monthly/weekly,52,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),13
Paper,Paper,,Vision,10,12,175,No,,I sell on fixed schedule - daily/monthly/weekly,70,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),14
Paper,Paper,,Vision,10,13,300,No,,I sell on fixed schedule - daily/monthly/weekly,92,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),15
Paper,Paper,,Visio,10,10,100,No,,I sell on fixed schedule - daily/monthly/weekly,119,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),17
Paper,Paper,,View,10,12,150,No,,I sell on fixed schedule - daily/monthly/weekly,138,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),18
Paper,Paper,,Vision,12,14,150,No,,I sell on fixed schedule - daily/monthly/weekly,161,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),20
Paper,Paper,,Colour,11,13,150,No,,I sell on fixed schedule - daily/monthly/weekly,220,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),23
Paper,Paper,,Colour,11,13,250,No,,I sell on fixed schedule - daily/monthly/weekly,234,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),24
Paper,Paper,,,10,10,,,,I sell on fixed schedule - daily/monthly/weekly,242,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),25
Paper,Paper,,Vision,10,12,180,No,,I sell on fixed schedule - daily/monthly/weekly,260,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),26
Paper,Paper,,Colour,10,12,100,No,,I sell on fixed schedule - daily/monthly/weekly,281,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),27
Paper,Paper,,Vision,9,11,150,No,,I sell on fixed schedule - daily/monthly/weekly,300,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),28
Paper,Paper,,View,9,11,250,No,,I sell on fixed schedule - daily/monthly/weekly,369,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),34
Paper,Paper,,Vision,11,13,250,No,,I sell on fixed schedule - daily/monthly/weekly,387,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),35
Paper,Paper,,Vision,10,12,250,No,,I sell on fixed schedule - daily/monthly/weekly,420,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),37
Paper,Paper,,Vision,10,12,200,No,,I sell on fixed schedule - daily/monthly/weekly,438,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),38
Paper,Paper,,View,10,11,500,No,,I sell on fixed schedule - daily/monthly/weekly,560,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),47
Paper,Paper,,Vision,10,12,250,No,,I sell on fixed schedule - daily/monthly/weekly,592,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),49
Paper,Paper,,Colour,9,11,250,No,,I sell on fixed schedule - daily/monthly/weekly,610,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),50
Paper,Paper,,Vision,9,11,250,No,,I sell on fixed schedule - daily/monthly/weekly,744,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),59
Paper,Paper,,View,9,11,150,No,,I sell on fixed schedule - daily/monthly/weekly,760,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),60
paper,Paper,,vision,10,11.5,1000,No,,I sell on fixed schedule - daily/monthly/weekly,807,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),65
Paper,Paper,,View,8,10,150,No,,I sell on fixed schedule - daily/monthly/weekly,870,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),69
Paper,Paper,,Vision,12,15,200,No,,I sell on fixed schedule - daily/monthly/weekly,949,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),75
Paper,Paper,,Vision,9,11,200,No,,I sell on fixed schedule - daily/monthly/weekly,994,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),77
Paper,Paper,,Vision,8,10,200,No,,I sell on fixed schedule - daily/monthly/weekly,1080,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),83
Paper,Paper,,Vision,9,12,250,No,,I sell on fixed schedule - daily/monthly/weekly,1090,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),84
Paper,Paper,,Vision,9,11,150,No,,I sell on fixed schedule - daily/monthly/weekly,1111,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),85
Paper,Paper,,Vision,10,12,100,No,,I sell on fixed schedule - daily/monthly/weekly,1136,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),86
Paper,Paper,,Vision,9,11.5,200,No,,I sell on fixed schedule - daily/monthly/weekly,1150,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),87
Paper,Paper,,Vision,9,11,150,No,,I sell on fixed schedule - daily/monthly/weekly,1175,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),88
Paper,Paper,,Vision,9,11,150,No,,I sell on fixed schedule - daily/monthly/weekly,1189,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),89
Paper,Paper,,Vision,9,11,200,No,,I sell on fixed schedule - daily/monthly/weekly,1213,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),90
Plastics,Plastic,,Vision,12,15,150,No,,I sell on fixed schedule - daily/monthly/weekly,500,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),41
Silver,Silver,,,120,150,30,No,,I sell on fixed schedule - daily/monthly/weekly,13,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),11
Steel,Steel,,Color,25,30,25,No,,I sell on fixed schedule - daily/monthly/weekly,96,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),15
Steel,Steel,,Weight,25,28,20,No,,I sell when I get a good price,110,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),16
Steel,Steel,,Vision,30,32,,No,,I sell on fixed schedule - daily/monthly/weekly,307,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),28
Steel,Steel,,Household waste,35,42,,No,,I sell on fixed schedule - daily/monthly/weekly,321,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),29
Steel,Steel,,Vision,30,40,,No,,I sell on fixed schedule - daily/monthly/weekly,345,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),31
Steel,Steel,,Sound,32,35,,No,,I sell on fixed schedule - daily/monthly/weekly,360,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),32
Steel,Steel,,Colour,30,35,50,No,,I sell on fixed schedule - daily/monthly/weekly,402,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),36
Steel,Steel,,Colour,150,160,20,No,,I sell on fixed schedule - daily/monthly/weekly,427,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),37
Steel,Steel,,Colour,40,50,50,No,,I sell on fixed schedule - daily/monthly/weekly,446,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),38
Steel,Steel,,Vision,36,40,50,No,,I sell on fixed schedule - daily/monthly/weekly,512,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),41
Steel,Steel,,Vision,40,45,25,No,,I sell on fixed schedule - daily/monthly/weekly,542,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),43
Steel,Steel,,Colour,40,45,5,No,,I sell on fixed schedule - daily/monthly/weekly,555,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),44
Steel,Steel,,Colour,30,35,5,No,,I sell on fixed schedule - daily/monthly/weekly,565,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),47
Steel,Steel,,Vision,50,60,30,No,,I sell on fixed schedule - daily/monthly/weekly,601,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),49
Steel,Steel,,Colour,40,60,30,No,,I sell on fixed schedule - daily/monthly/weekly,620,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),50
Steel,Steel,,,28,30,20,No,,I sell on fixed schedule - daily/monthly/weekly,629,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),51
Steel,Steel,,Vision,40,45,15,No,,I sell on fixed schedule - daily/monthly/weekly,651,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),52
Steel,Steel,,Vision,40,45,5,No,,I sell on fixed schedule - daily/monthly/weekly,669,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),53
Steel,Steel,,Vision,40,45,15,No,,I sell on fixed schedule - daily/monthly/weekly,707,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),55
Steel,Steel,,Vision,40,45,5,No,,I sell on fixed schedule - daily/monthly/weekly,721,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),56
Steel,Steel,,Vision,40,45,25,No,,I sell on fixed schedule - daily/monthly/weekly,723,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),57
Steel,Steel,,Colour,90,100,50,,,I sell on fixed schedule - daily/monthly/weekly,752,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),59
Steel,Steel,,Colour,70,80,20,No,,I sell on fixed schedule - daily/monthly/weekly,764,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),60
steel,Steel,,vision,40,45,25,No,,I sell on fixed schedule - daily/monthly/weekly,780,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),61
steel,Steel,,vision,45,50,20,No,,I sell on fixed schedule - daily/monthly/weekly,790,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),62
steel,Steel,,vision,40,60,,No,,I sell on fixed schedule - daily/monthly/weekly,813,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),65
steel,Steel,,vision,40,45,50,No,,I sell on fixed schedule - daily/monthly/weekly,826,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),66
steel,Steel,,vision,40,50,3,No,,I sell on fixed schedule - daily/monthly/weekly,841,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),67
Steel,Steel,,Colour,40,60,10,No,,I sell on fixed schedule - daily/monthly/weekly,861,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),68
Steel,Steel,,Colour,60,70,10,No,,I sell on fixed schedule - daily/monthly/weekly,878,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),69
steel,Steel,,vision,40,46,20,No,,I sell on fixed schedule - daily/monthly/weekly,901,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),70
steel,Steel,,vision,40,44,15,No,,I sell on fixed schedule - daily/monthly/weekly,914,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),71
steel,Steel,,vision,40,45,5,No,,I sell on fixed schedule - daily/monthly/weekly,929,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),72
Steel,Steel,,,70,80,20,No,,I sell on fixed schedule - daily/monthly/weekly,948,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),74
Steel,Steel,,Col,40,60,10,No,,I sell on fixed schedule - daily/monthly/weekly,967,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),75
Steel,Steel,,Colour,60,70,5,No,,I sell on fixed schedule - daily/monthly/weekly,981,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),76
Steel,Steel,,Colour,40,50,5,No,,I sell on fixed schedule - daily/monthly/weekly,1003,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),77
steel,Steel,,vision,25,30,10,No,,I sell on fixed schedule - daily/monthly/weekly,1033,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),79
steel,Steel,,vision,40,45,25,No,,I sell on fixed schedule - daily/monthly/weekly,1044,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),80
